,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
1521,U001,0200769623,WAL-MAR corporation,2020-03-29 00:54:53.375000000,2020,1930580165.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,58703.94,16-30
1522,U001,0200705742,DOT corporation,2020-04-08 22:26:04.343750000,2020,1930651954.0,2020-03-13 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-13 00:00:00.000000000,NA32,31382.78,
1523,U001,0200794332,COST systems,2020-05-17 12:14:29.937500000,2020,1930654854.0,2020-03-17 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAGD,50146.62,
1524,U001,0200750051,ALBER corp,2020-04-21 06:44:28.912109375,2020,1930750019.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,48259.43,0-15
1525,U001,0200726979,BJ'S  corporation,2020-04-27 08:55:13.304687500,2020,1930778237.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,745.33,0-15
1526,U001,0200769623,WAL-MAR in,2020-04-05 11:43:25.500000000,2020,1930605486.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,17894.42,16-30
1527,CA02,0140105686,SYSC in,2020-04-25 18:38:49.250000000,2020,2960620869.0,2020-03-14 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-21 00:00:00.000000000,CA10,151.2,16-30
1528,CA02,0140104423,METRO  foundation,2020-05-06 11:28:03.750000000,2020,2960628936.0,2020-04-15 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-15 00:00:00.000000000,CA10,43380.505,0-15
1529,CA02,0140104409,LOB co,2020-04-15 21:05:30.812500000,2020,2960622217.0,2020-03-17 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-25 00:00:00.000000000,CA10,59501.882999999994,0-15
1530,U001,0200759878,SA foundation,2020-05-09 20:43:18.093750000,2020,1930801057.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,44179.14,0-15
1531,U001,0200704858,WAKE trust,2020-04-04 19:27:08.000000000,2020,1930606358.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,17083.27,0-15
1532,U001,0200782669,SYGMA ,2020-05-03 17:59:42.500000000,2020,1930778085.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,25774.13,0-15
1533,U001,0200762301,C&S WH llc,2020-05-19 22:14:31.765625000,2020,1930846697.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAC6,2828.7,0-15
1534,U001,0200769623,WAL-MAR systems,2020-06-03 18:09:38.500000000,2020,1930856636.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,6441.42,16-30
1535,U001,0200762301,C&S WH foundation,2020-04-13 21:17:34.750000000,2020,1930711013.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAC6,23400.62,0-15
1536,U001,0200749225,SUPER  us,2020-05-26 00:20:51.468750000,2020,1930855492.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,48669.2,0-15
1537,U001,0200803720,DEC in,2020-04-26 02:06:16.093750000,2020,1930769279.0,2020-04-10 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,280.92,0-15
1538,U001,0200769623,WAL-MAR llc,2020-03-30 03:03:19.125000000,2020,1930582460.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,16959.99,16-30
1539,U001,0200418007,AM corporation,2020-04-17 04:23:47.500000000,2020,1930740850.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,19730.06,
1540,U001,0200761734,H E BUT corp,2020-05-24 04:55:44.859375000,2020,1930862803.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,9659.52,0-15
1541,U001,0200772670,ASSOCIAT foundation,2020-05-13 16:49:35.136718750,2020,1930834553.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAU5,11041.14,0-15
1542,U001,0200555117,BURR corp,2020-04-25 02:15:34.937500000,2020,1930738751.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,58553.79,0-15
1543,U001,0200769623,WAL-MAR corporation,2020-04-22 01:43:33.375000000,2020,1930683738.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,15010.9,16-30
1544,U001,0200744019,TARG foundation,2020-04-17 00:50:47.218750000,2020,1930708246.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,98752.47,0-15
1545,U001,0200707822,PUBLI ,2020-03-29 15:51:38.156250000,2020,1930623169.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,128013.76,0-15
1546,CA02,100029649,LES ENTRE systems,2020-05-29 15:51:51.875000000,2020,2960632568.0,2020-05-06 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-07 00:00:00.000000000,CA10,10115.0,0-15
1547,U001,0200726979,BJ'S  systems,2020-05-12 00:17:35.593750000,2020,1930821772.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,793.48,0-15
1548,U001,0200550425,BIG APP us,2020-04-07 21:33:36.125000000,2020,1930583019.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,23017.46,16-30
1549,U001,0200759878,SA co,2020-05-18 13:14:34.687500000,2020,1930833089.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAH4,14537.86,0-15
1550,U001,0200707822,PUBLI associates,2020-04-15 23:35:48.781250000,2020,1930715438.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,18069.08,0-15
1551,U001,0200769623,WAL-MAR ,2020-06-06 09:24:19.500000000,2020,1930859620.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,25731.22,16-30
1552,U001,0200772595,SAFEW foundation,2020-03-30 11:39:10.218750000,2020,1930624284.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,61710.81,0-15
1553,U001,200936373,SUPE co,2020-05-26 01:57:02.687500000,2020,1930652449.0,2020-03-16 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAGD,3625.8,0-15
1554,U001,0200762301,C&S WH trust,2020-05-02 22:26:30.766601562,2020,1930798029.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAC6,78120.93,
1555,U001,200726979,BJ'S  systems,2020-04-01 04:06:06.898437500,2020,1930658122.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,13503.1,0-15
1556,U001,0200705742,DOT associates,2020-06-04 13:29:38.906250000,2020,1930841971.0,2020-04-30 00:00:00.000000000,2020-06-03 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAAW,143.15,0-15
1557,U001,200769623,WAL-MAR systems,2020-06-11 18:44:24.500000000,2020,1930884868.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,84131.29,16-30
1558,U001,0200769623,WAL-MAR corp,2020-04-18 02:38:03.000000000,2020,1930646782.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAH4,297.38,16-30
1559,U001,0200762301,C&S WH ,2020-05-18 03:03:23.648437500,2020,1930854442.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAC6,45958.73,0-15
1560,U001,0200772670,ASSOCIAT ,2020-05-02 23:19:41.593750000,2020,1930799560.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAU5,28166.17,0-15
1561,U001,0200762301,C&S WH systems,2020-03-31 03:28:41.770507812,2020,1930655248.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,87204.37,0-15
1562,U001,0200794332,COST co,2020-06-14 19:22:38.093750000,2020,1930782112.0,2020-04-15 00:00:00.000000000,2020-06-19 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAGD,20591.59,
1563,U001,0200749782,KROG corporation,2020-03-30 02:00:37.718750000,2020,1930624613.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,9594.26,0-15
1564,U001,0200772595,SAFEW corporation,2020-05-16 03:35:30.562500000,2020,1930831729.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,2218.2,0-15
1565,U001,200790107,ROU corp,2020-04-30 21:08:06.000000000,2020,1930685892.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAC6,144047.09,16-30
1566,U001,0200769623,WAL-MAR systems,2020-05-18 16:26:34.875000000,2020,1930793448.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,2237.43,16-30
1567,U001,CCU013,KRAFT F trust,2020-04-06 06:03:40.250000000,2020,1930609713.0,2020-03-07 00:00:00.000000000,2020-03-07 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAX2,23.04,31-45
1568,U001,0200712187,SPAR co,2020-05-17 04:43:56.953125000,2020,1930847018.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,13047.93,0-15
1569,U001,0200769623,WAL-MAR us,2020-06-04 02:10:34.875000000,2020,1930847684.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,643.47,16-30
1570,U001,0200416837,DEC llc,2020-04-22 15:05:35.406250000,2020,1930813153.0,2020-04-22 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM2,21150.98,
1571,U001,0200936373,SUPE co,2020-04-16 20:01:35.062500000,2020,1930708757.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,92023.8,0-15
1572,U001,0200020431,DEC llc,2020-03-22 07:39:13.375000000,2020,1930678783.0,2020-03-21 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM2,4616.54,
1573,U001,0200776463,KROGE co,2020-04-03 01:02:38.406250000,2020,1930653810.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,120153.67,0-15
1574,CA02,0140104409,LOB corporation,2020-05-09 05:32:08.750000000,2020,2960628486.0,2020-04-16 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,21010.283,0-15
1575,U001,0100030964,NATURA us,2020-04-11 16:39:41.406250000,2020,1930737991.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,41907.85,
1576,U001,CCU013,KRAFT F foundation,2020-04-08 05:03:30.500000000,2020,1930573752.0,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,8905.0,31-45
1577,U001,0200744019,TARG in,2020-04-03 13:33:55.000000000,2020,1930631754.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,5431.79,0-15
1578,U001,0200148860,DOLLA llc,2020-04-26 05:18:12.343750000,2020,1930783302.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,40362.53,
1579,U013,0140103335,PARAM corp,2020-03-27 13:04:44.312500000,2020,1991839868.0,2020-03-02 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAVE,278.78,
1580,U001,0200707822,PUBLI trust,2020-05-09 00:39:58.437500000,2020,1930803915.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,57456.57,0-15
1581,U001,0200769623,WAL-MAR systems,2020-04-29 02:51:56.500000000,2020,1930726507.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,46682.61,0-15
1582,U001,0200794332,COST corp,2020-03-28 23:14:48.375000000,2020,1930635264.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAAX,20516.62,0-15
1583,U001,0200148860,DOLLA us,2020-03-22 18:48:43.906250000,2020,1930645437.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,17788.49,
1584,U001,0200020431,DEC llc,2020-03-22 01:09:33.687500000,2020,1930678795.0,2020-03-21 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM2,585.54,
1585,U001,0100031704,DELHAIZE associates,2020-05-19 16:09:11.234375000,2020,1930842738.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAA8,42156.43,0-15
1586,U001,200741174,M B  systems,2020-04-04 23:30:48.718750000,2020,1930654551.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,19919.09,0-15
1587,CA02,0140104409,LOB corp,2020-05-19 07:12:07.875000000,2020,2960630168.0,2020-04-24 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-28 00:00:00.000000000,CA10,42715.350999999995,0-15
1588,U001,0200769623,WAL-MAR us,2020-05-30 10:57:33.125000000,2020,1930844559.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,38321.58,0-15
1589,U001,0200705742,DOT corporation,2020-04-08 05:14:59.468750000,2020,1930637538.0,2020-03-11 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAAW,844.5,
1590,U001,0200776463,KROGE corporation,2020-04-06 06:19:41.375000000,2020,1930658086.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAA8,15632.23,0-15
1591,U001,0200769623,WAL-MAR ,2020-05-15 09:59:21.375000000,2020,1930787978.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,14167.07,16-30
1592,U001,0200772670,ASSOCIAT llc,2020-04-16 07:25:02.078125000,2020,1930726844.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAU5,38645.04,0-15
1593,U001,0200148860,DOLLA systems,2020-05-28 08:59:50.250000000,2020,1930722754.0,2020-03-31 00:00:00.000000000,2020-06-04 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAGD,8972.85,
1594,U001,0200726979,BJ'S  systems,2020-04-28 03:58:27.289062500,2020,1930780424.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAA8,518.66,0-15
1595,U001,0200418007,AM corporation,2020-05-17 04:30:26.578125000,2020,1930840913.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,3976.56,
1596,CA02,0140104409,LOB in,2020-04-06 15:29:01.625000000,2020,2960618957.0,2020-03-08 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,CA10,58399.284999999996,0-15
1597,U001,0100026809,PRES co,2020-03-22 18:26:29.226562500,2020,1930641794.0,2020-03-12 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-12 00:00:00.000000000,NA10,28778.75,0-15
1598,U001,0100036538,DENVER co,2020-04-25 15:02:09.203125000,2020,1930779327.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,9348.8,
1599,U001,0200704858,WAKE us,2020-04-29 04:33:49.500000000,2020,1930729556.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,22779.88,0-15
1600,U001,0200707822,PUBLI corp,2020-03-26 19:19:51.812500000,2020,1930607529.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAA8,18034.04,0-15
1601,U001,0200769623,WAL-MAR corporation,2020-04-11 11:01:20.625000000,2020,1930646472.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAH4,15596.05,16-30
1602,U001,0200744019,TARG foundation,2020-05-27 06:44:02.812500000,2020,1930859172.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,11623.51,0-15
1603,U001,0200712105,WALG ,2020-05-21 15:40:31.000000000,2020,1930798481.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,5787.64,16-30
1604,U001,0200769623,WAL-MAR associates,2020-06-03 06:55:36.250000000,2020,1930856608.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,78217.96,16-30
1605,U001,0200769623,WAL-MAR co,2020-05-21 02:35:40.500000000,2020,1930810004.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,1898.2,16-30
1606,U001,0200769623,WAL-MAR trust,2020-04-29 09:14:33.875000000,2020,1930730006.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,8277.1,0-15
1607,U001,0200750051,ALBER in,2020-04-14 07:38:13.099609375,2020,1930720525.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,24591.45,0-15
1608,U001,0200769369,DI systems,2020-05-18 11:12:46.789062500,2020,1930848116.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAA8,54656.6,0-15
1609,U001,0200771157,WEIS corporation,2020-05-28 17:58:26.250000000,2020,1930825652.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,2093.81,16-30
1610,U001,0200762301,C&S WH in,2020-03-17 06:55:05.703125000,2020,1930581545.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAC6,88176.69,0-15
1611,U001,0100013521,THAYE systems,2020-06-22 01:47:19.062500000,2020,1930785164.0,2020-04-15 00:00:00.000000000,2020-06-19 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAGD,78711.94,0-15
1612,U001,0200769623,WAL-MAR co,2020-03-30 05:57:44.250000000,2020,1930567789.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAH4,739.74,16-30
1613,U001,0200705742,DOT associates,2020-04-10 07:10:42.593750000,2020,1930652032.0,2020-03-13 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-13 00:00:00.000000000,NA32,32642.21,
1614,U001,0200707822,PUBLI ,2020-03-31 09:21:08.531250000,2020,1930647448.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,25205.17,0-15
1615,CA02,0140104240,FEDER foundation,2020-04-24 17:09:11.250000000,2020,2960619378.0,2020-03-12 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,114762.97699999998,16-30
1616,U001,0200776463,KROGE llc,2020-04-19 10:51:18.031250000,2020,1930725441.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,26803.83,0-15
1617,CA02,140104409,LOB co,2020-04-18 23:16:22.125000000,2020,2960621483.0,2020-03-20 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-29 00:00:00.000000000,CA10,123305.196,0-15
1618,U001,0200881076,ALBERT us,2020-04-11 08:08:01.550781250,2020,1930711482.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,52871.45,
1619,U001,0200744019,TARG ,2020-05-02 07:21:21.000000000,2020,1930774929.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,22993.63,0-15
1620,U001,0200974851,RESTA in,2020-03-28 23:13:05.562500000,2020,1930609837.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,175.18,0-15
1621,U001,0200622385,US  llc,2020-05-14 07:29:42.625000000,2020,1930809427.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,16221.02,0-15
1622,U001,200769623,WAL-MAR co,2020-06-07 21:42:07.750000000,2020,1930882778.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,21868.93,0-15
1623,U001,0200769623,WAL-MAR corp,2020-04-29 18:41:41.375000000,2020,1930725416.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,40833.09,0-15
1624,CA02,0100030194,AMAZO in,2020-04-03 19:01:40.750000000,2020,2960620257.0,2020-03-11 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-13 00:00:00.000000000,CA10,2258.06,0-15
1625,U001,0200744019,TARG trust,2020-04-29 20:42:25.468750000,2020,1930767520.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,1715.52,0-15
1626,U001,0200794332,COST corp,2020-05-08 03:26:47.321289062,2020,1930814572.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAAX,12073.47,0-15
1627,U001,0200020431,DEC trust,2020-03-08 08:19:59.546875000,2020,1930599636.0,2020-03-04 00:00:00.000000000,2020-03-11 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM2,3105.18,
1628,U001,0200705742,DOT co,2020-04-01 06:00:30.406250000,2020,1930597761.0,2020-03-04 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAAW,2979.98,
1629,U001,0200769623,WAL-MAR trust,2020-05-13 00:20:14.000000000,2020,1930778673.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,6444.57,16-30
1630,U001,0200769623,WAL-MAR in,2020-04-29 02:10:44.875000000,2020,1930718234.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,14439.82,16-30
1631,U001,0200794332,COST foundation,2020-05-04 00:42:02.757812500,2020,1930799137.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAAX,32715.47,0-15
1632,U001,200772670,ASSOCIAT corp,2020-05-20 00:46:32.789062500,2020,1930854897.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAU5,90088.15,0-15
